Posture,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z
unknown,0.84,0.30,0.43,0.43,2.20,-2.75,4.00,-27.00,-3.00
unknown,0.81,0.36,0.45,3.11,-4.33,-3.48,2.00,-29.00,0.00
unknown,0.81,0.35,0.48,5.49,-0.61,-0.85,2.00,-29.00,0.00
unknown,0.82,0.33,0.48,-6.16,-8.18,2.50,3.00,-29.00,0.00
unknown,0.81,0.33,0.46,-0.98,-0.98,0.49,3.00,-30.00,0.00
unknown,0.80,0.34,0.49,-0.24,-1.89,0.85,1.00,-26.00,-2.00
unknown,0.80,0.30,0.49,-0.31,0.67,-3.60,5.00,-26.00,-1.00
unknown,0.80,0.36,0.51,-0.73,0.73,-0.24,4.00,-28.00,0.00
unknown,0.79,0.35,0.47,-1.22,-1.46,1.89,3.00,-27.00,0.00
unknown,0.79,0.36,0.48,-0.12,-0.06,-2.32,3.00,-26.00,1.00
unknown,0.81,0.32,0.48,0.18,2.14,4.46,4.00,-28.00,1.00
unknown,0.80,0.35,0.48,0.67,-7.81,6.77,4.00,-27.00,-1.00
unknown,0.78,0.39,0.52,-1.59,-4.64,3.11,3.00,-28.00,2.00
unknown,0.78,0.38,0.49,0.61,-0.37,0.12,5.00,-29.00,-1.00
unknown,0.79,0.36,0.50,0.49,1.77,-1.46,3.00,-29.00,-3.00
unknown,0.79,0.35,0.47,0.31,0.31,-0.37,2.00,-27.00,-4.00
unknown,0.79,0.34,0.49,0.24,0.12,0.73,2.00,-29.00,4.00
unknown,0.79,0.35,0.49,-0.24,0.43,0.31,3.00,-29.00,0.00
unknown,0.79,0.35,0.50,0.12,1.28,-0.37,2.00,-26.00,1.00
unknown,0.79,0.34,0.49,-0.06,0.85,0.00,2.00,-28.00,0.00
unknown,0.80,0.34,0.49,1.16,0.55,-0.12,4.00,-30.00,3.00
unknown,0.79,0.35,0.49,2.62,-0.61,-1.83,3.00,-29.00,2.00
unknown,0.81,0.32,0.49,1.04,2.32,-0.98,2.00,-29.00,4.00
unknown,0.81,0.32,0.49,0.49,1.83,-0.79,3.00,-26.00,-2.00
unknown,0.81,0.33,0.49,0.31,1.65,-0.67,0.00,-30.00,2.00
unknown,0.82,0.31,0.47,0.12,0.24,-0.49,1.00,-29.00,-3.00
unknown,0.81,0.34,0.47,-0.31,0.06,-0.61,2.00,-29.00,1.00
unknown,0.82,0.31,0.47,-0.79,-1.04,1.40,2.00,-29.00,1.00
unknown,0.81,0.32,0.48,-0.61,-1.28,0.18,1.00,-27.00,-1.00
unknown,0.81,0.32,0.47,0.37,0.85,-0.61,4.00,-26.00,0.00
unknown,0.82,0.30,0.49,-0.12,1.22,0.12,0.00,-29.00,-2.00
unknown,0.82,0.30,0.45,0.06,-0.73,-1.46,2.00,-28.00,2.00
unknown,0.81,0.30,0.46,-0.61,0.55,1.34,3.00,-27.00,-3.00
unknown,0.83,0.31,0.48,4.46,-3.23,-0.92,3.00,-28.00,0.00
unknown,0.82,0.32,0.47,-0.79,2.87,-0.12,3.00,-29.00,-3.00
unknown,0.83,0.31,0.47,-1.46,-0.49,1.59,1.00,-29.00,-1.00
unknown,0.71,0.03,-0.09,-79.59,128.85,-164.25,4.00,-34.00,-4.00
unknown,0.85,-0.48,-0.31,0.73,26.61,-30.94,-6.00,-40.00,-17.00
unknown,0.79,-0.55,-0.32,2.93,-20.69,-0.18,-13.00,-37.00,-20.00
unknown,0.81,-0.62,-0.25,7.26,9.89,-4.70,-15.00,-37.00,-15.00
unknown,0.76,-0.60,-0.29,-0.06,4.52,-0.61,-14.00,-36.00,-22.00
unknown,0.73,-0.60,-0.30,14.77,14.59,-13.37,-16.00,-36.00,-24.00
unknown,0.68,-0.61,-0.45,-1.77,-6.16,5.98,-19.00,-32.00,-30.00
unknown,0.66,-0.57,-0.51,2.26,0.37,-0.67,-16.00,-34.00,-26.00
unknown,0.66,-0.58,-0.49,-0.12,-2.62,1.65,-17.00,-34.00,-31.00
unknown,0.66,-0.56,-0.48,-0.43,0.43,3.17,-17.00,-36.00,-29.00
unknown,0.68,-0.58,-0.45,-0.06,-0.55,3.23,-19.00,-35.00,-32.00
unknown,0.68,-0.58,-0.48,0.12,-1.95,3.91,-17.00,-35.00,-28.00
unknown,0.70,-0.55,-0.46,0.37,-0.85,0.49,-16.00,-34.00,-29.00
unknown,0.69,-0.56,-0.47,0.43,0.31,1.28,-17.00,-33.00,-30.00
unknown,0.68,-0.52,-0.48,-0.85,3.42,-1.10,-16.00,-35.00,-27.00
unknown,0.69,-0.56,-0.48,0.00,0.61,-0.18,-14.00,-32.00,-31.00
unknown,0.69,-0.57,-0.48,0.43,-0.18,-0.79,-16.00,-36.00,-29.00
unknown,0.69,-0.55,-0.47,1.34,-1.65,2.26,-15.00,-36.00,-32.00
unknown,0.69,-0.55,-0.48,1.53,-0.43,0.12,-16.00,-37.00,-29.00
unknown,0.70,-0.59,-0.46,-0.49,-2.32,-3.54,-15.00,-32.00,-25.00
unknown,0.68,-0.58,-0.48,-1.46,2.56,-5.19,-16.00,-36.00,-30.00
unknown,0.67,-0.59,-0.47,0.98,-1.10,2.14,-17.00,-34.00,-30.00
unknown,0.70,-0.56,-0.47,0.98,-1.46,2.08,-16.00,-35.00,-30.00
unknown,0.69,-0.58,-0.48,0.67,1.28,0.12,-16.00,-36.00,-26.00
unknown,0.70,-0.57,-0.47,1.71,-0.06,0.12,-17.00,-34.00,-28.00
unknown,0.70,-0.58,-0.47,0.00,0.12,-0.67,-15.00,-36.00,-33.00
unknown,0.69,-0.56,-0.48,1.46,0.31,0.24,-18.00,-36.00,-30.00
unknown,0.70,-0.53,-0.48,2.08,-4.15,4.03,-15.00,-36.00,-28.00
unknown,0.70,-0.58,-0.47,0.00,-1.59,2.99,-15.00,-34.00,-30.00
unknown,0.70,-0.55,-0.50,2.99,0.43,-2.87,-15.00,-35.00,-30.00
unknown,0.69,-0.60,-0.48,-0.49,1.53,-3.17,-16.00,-35.00,-32.00
unknown,0.70,-0.56,-0.47,-0.31,-1.04,0.92,-17.00,-34.00,-32.00
unknown,0.69,-0.56,-0.49,1.59,0.49,0.24,-17.00,-34.00,-27.00
unknown,0.70,-0.51,-0.47,-0.12,0.73,1.89,-15.00,-34.00,-27.00
unknown,0.69,-0.55,-0.47,-5.49,-1.59,-2.62,-16.00,-34.00,-23.00
unknown,0.68,-0.55,-0.49,2.75,0.00,-2.56,-16.00,-35.00,-32.00
unknown,0.69,-0.59,-0.48,-3.30,3.72,-2.26,-17.00,-34.00,-28.00
unknown,0.70,-0.55,-0.46,3.17,-0.79,2.93,-17.00,-36.00,-32.00
unknown,0.69,-0.55,-0.48,-3.78,2.87,-4.82,-15.00,-35.00,-35.00
unknown,0.70,-0.57,-0.47,-0.92,2.75,-3.60,-17.00,-37.00,-31.00
unknown,0.69,-0.54,-0.46,2.69,0.37,0.06,-16.00,-35.00,-27.00
unknown,0.70,-0.57,-0.46,-0.06,0.06,-1.22,-16.00,-36.00,-29.00
unknown,0.69,-0.58,-0.47,0.73,3.91,-4.58,-17.00,-34.00,-30.00
unknown,0.67,-0.58,-0.48,3.17,4.64,-3.48,-18.00,-34.00,-27.00
unknown,0.61,-0.71,-0.54,-1.59,2.75,-5.55,-20.00,-32.00,-30.00
unknown,0.60,-0.66,-0.49,-6.35,15.87,-26.55,-23.00,-32.00,-31.00
unknown,0.58,-0.69,-0.51,1.59,2.32,0.18,-24.00,-30.00,-33.00
unknown,0.58,-0.65,-0.50,0.55,-0.37,0.61,-22.00,-32.00,-32.00
unknown,0.59,-0.64,-0.50,-0.12,-1.77,1.83,-21.00,-32.00,-35.00
unknown,0.62,-0.63,-0.49,-0.61,0.49,0.12,-23.00,-35.00,-30.00
unknown,0.62,-0.63,-0.48,-1.77,-0.31,2.01,-20.00,-31.00,-31.00
unknown,0.64,-0.59,-0.45,0.73,0.00,1.53,-20.00,-34.00,-26.00
unknown,0.65,-0.63,-0.46,-0.31,-1.71,1.22,-20.00,-35.00,-31.00
unknown,0.65,-0.63,-0.46,-0.12,-2.44,6.53,-19.00,-34.00,-29.00
unknown,0.70,-0.51,-0.46,12.94,-3.17,19.10,-16.00,-36.00,-27.00
unknown,0.73,-0.49,-0.49,13.49,-4.88,11.29,-12.00,-38.00,-29.00
unknown,0.77,-0.45,-0.51,13.24,2.44,3.30,-10.00,-38.00,-26.00
unknown,0.73,-0.37,-0.57,12.45,12.27,2.87,-11.00,-39.00,-33.00
unknown,0.72,-0.41,-0.60,-7.14,0.92,-0.92,-11.00,-38.00,-35.00
unknown,0.70,-0.42,-0.66,-3.72,34.85,-8.67,-12.00,-35.00,-33.00
unknown,0.26,-0.84,-0.93,-35.22,86.79,-80.99,-24.00,-25.00,-43.00
unknown,-0.02,-0.77,-0.83,9.58,-26.00,28.93,-26.00,-14.00,-49.00
unknown,0.08,-0.64,-0.77,-1.71,10.56,-8.54,-24.00,-14.00,-43.00
unknown,-0.24,-0.70,-0.77,-19.04,60.91,-38.09,-28.00,-9.00,-46.00
unknown,-0.56,-0.75,-0.65,-8.12,38.15,-13.55,-29.00,7.00,-45.00
unknown,-0.45,-0.67,-0.62,0.92,-2.81,-3.23,-29.00,9.00,-40.00
unknown,-0.43,-0.65,-0.65,7.45,-14.83,4.09,-30.00,7.00,-43.00
unknown,-0.36,-0.64,-0.69,6.65,-6.41,7.87,-28.00,2.00,-45.00
unknown,-0.35,-0.62,-0.70,-4.33,-5.07,-1.95,-26.00,3.00,-48.00
unknown,-0.35,-0.64,-0.70,-2.99,0.18,-0.43,-28.00,1.00,-49.00
unknown,-0.34,-0.63,-0.71,3.42,0.31,-0.24,-28.00,1.00,-49.00
unknown,-0.33,-0.66,-0.76,7.14,-13.73,6.53,-27.00,1.00,-48.00
unknown,-0.25,-0.61,-0.80,12.57,-7.69,3.78,-27.00,-1.00,-51.00
unknown,-0.20,-0.62,-0.79,-3.17,-1.10,0.73,-25.00,-4.00,-51.00
unknown,-0.22,-0.62,-0.79,1.34,5.07,-4.27,-27.00,-1.00,-48.00
unknown,-0.25,-0.59,-0.76,-3.91,10.62,-5.25,-26.00,-2.00,-54.00
unknown,-0.30,-0.61,-0.73,-1.65,3.60,-1.34,-28.00,1.00,-51.00
unknown,-0.33,-0.60,-0.73,-1.10,4.33,-3.05,-26.00,-1.00,-50.00
unknown,-0.32,-0.60,-0.72,1.65,-0.79,3.54,-28.00,1.00,-49.00
unknown,-0.31,-0.61,-0.73,-1.34,0.00,2.38,-27.00,0.00,-51.00
unknown,-0.33,-0.61,-0.72,0.37,0.06,0.55,-28.00,1.00,-51.00
unknown,-0.33,-0.65,-0.70,1.71,2.93,-1.34,-28.00,-1.00,-52.00
unknown,-0.32,-0.65,-0.72,4.27,-1.28,-0.85,-27.00,-1.00,-49.00
unknown,-0.31,-0.64,-0.75,5.68,-1.04,-1.83,-29.00,1.00,-49.00
unknown,-0.31,-0.59,-0.74,2.93,-1.46,0.00,-26.00,0.00,-52.00
unknown,-0.29,-0.58,-0.75,0.24,2.99,-0.61,-28.00,0.00,-47.00
unknown,-0.28,-0.53,-0.73,-19.41,-5.62,2.75,-29.00,0.00,-53.00
unknown,-0.29,-0.57,-0.76,-2.38,-4.15,1.59,-27.00,-2.00,-51.00
unknown,0.42,-0.88,-0.06,-181.58,-76.05,59.57,-19.00,-28.00,-14.00
unknown,0.68,-0.25,0.84,-145.08,18.62,29.97,13.00,-25.00,8.00
unknown,0.65,0.07,0.78,-25.09,49.56,44.19,34.00,-24.00,-2.00
unknown,0.70,-0.17,0.65,53.53,52.43,-41.99,26.00,-27.00,2.00
unknown,0.76,-0.24,0.58,-9.03,-17.27,7.08,24.00,-30.00,3.00
unknown,0.78,-0.18,0.60,-5.62,-12.02,-5.37,24.00,-29.00,0.00
unknown,0.78,-0.23,0.65,-8.42,-8.91,-9.03,25.00,-29.00,-1.00
unknown,0.75,-0.05,0.70,-6.84,0.49,7.63,27.00,-28.00,0.00
unknown,0.73,-0.09,0.66,14.10,8.00,8.48,29.00,-30.00,3.00
unknown,0.74,-0.08,0.64,3.85,4.46,5.62,28.00,-29.00,2.00
unknown,0.76,-0.07,0.68,-2.62,1.59,3.05,29.00,-28.00,2.00
unknown,0.75,-0.09,0.67,3.30,4.15,2.32,29.00,-27.00,2.00
unknown,0.76,-0.07,0.64,2.75,-1.53,-3.23,28.00,-28.00,1.00
unknown,0.75,-0.15,0.55,-3.05,-2.87,-0.79,22.00,-27.00,3.00
unknown,0.69,-0.28,0.38,21.79,0.98,-4.58,20.00,-29.00,3.00
unknown,0.73,-0.24,0.54,-15.87,-12.02,-18.19,17.00,-28.00,5.00
unknown,0.65,-0.46,0.71,34.36,-11.84,-22.77,11.00,-29.00,11.00
unknown,0.61,-0.51,0.66,-10.62,-1.28,1.22,8.00,-31.00,13.00
unknown,0.59,-0.50,0.60,2.56,-2.01,-2.26,7.00,-29.00,8.00
unknown,0.61,-0.51,0.60,-0.67,-1.89,-3.48,7.00,-27.00,10.00
unknown,0.61,-0.51,0.62,-0.79,-1.34,-0.06,6.00,-29.00,9.00
unknown,0.61,-0.50,0.64,-1.65,2.87,2.38,8.00,-29.00,8.00
unknown,0.61,-0.52,0.63,0.61,-0.43,0.12,7.00,-29.00,8.00
unknown,0.62,-0.48,0.60,-1.71,3.66,3.48,8.00,-28.00,9.00
unknown,0.63,-0.51,0.63,-0.24,1.59,-0.79,8.00,-27.00,7.00
unknown,0.63,-0.51,0.62,-1.77,2.44,-0.12,7.00,-29.00,6.00
unknown,0.63,-0.49,0.61,-0.49,0.85,-0.73,7.00,-30.00,6.00
unknown,0.63,-0.48,0.61,-1.77,-0.61,-4.15,8.00,-29.00,5.00
unknown,0.62,-0.51,0.63,-0.06,1.28,0.12,8.00,-29.00,11.00
unknown,0.61,-0.53,0.62,2.81,0.00,-2.81,8.00,-28.00,11.00
unknown,0.64,-0.53,0.62,-2.08,-0.06,-1.28,6.00,-27.00,10.00
unknown,0.63,-0.52,0.64,-0.12,-0.67,-0.24,6.00,-30.00,8.00
unknown,0.64,-0.50,0.62,-0.43,3.11,-2.01,10.00,-28.00,6.00
unknown,0.66,-0.47,0.58,3.42,1.16,-5.62,10.00,-29.00,3.00
unknown,0.65,-0.50,0.57,-0.98,0.85,-0.61,10.00,-29.00,4.00
unknown,0.67,-0.46,0.56,-0.79,1.77,4.27,10.00,-29.00,12.00
unknown,0.66,-0.51,0.62,4.94,2.81,1.22,9.00,-30.00,7.00
unknown,0.69,-0.45,0.56,-2.01,2.26,-0.12,10.00,-29.00,7.00
unknown,0.68,-0.50,0.57,1.34,-4.27,2.44,10.00,-26.00,9.00
unknown,0.67,-0.51,0.60,7.45,2.26,-2.93,9.00,-29.00,6.00
unknown,0.67,-0.52,0.61,-0.85,1.34,-2.44,11.00,-28.00,3.00
unknown,0.67,-0.52,0.60,-2.99,-0.12,1.28,7.00,-28.00,7.00
unknown,0.67,-0.48,0.55,-1.65,1.04,-0.55,9.00,-29.00,6.00
unknown,0.67,-0.48,0.54,-0.92,3.72,2.32,9.00,-27.00,6.00
unknown,0.68,-0.48,0.56,-0.24,1.04,0.73,12.00,-30.00,9.00
unknown,0.69,-0.50,0.57,0.06,1.04,-0.18,8.00,-31.00,2.00
unknown,0.68,-0.48,0.55,-1.10,-1.10,-5.92,10.00,-31.00,4.00
unknown,0.68,-0.48,0.53,-1.22,0.55,-0.18,9.00,-28.00,5.00
unknown,0.68,-0.50,0.57,-1.34,0.37,0.00,9.00,-25.00,5.00
unknown,0.67,-0.49,0.55,3.66,0.06,0.79,8.00,-27.00,3.00
unknown,0.67,-0.49,0.54,0.06,0.18,0.37,8.00,-28.00,6.00
unknown,0.67,-0.48,0.55,2.75,1.46,-0.18,8.00,-28.00,5.00
unknown,0.67,-0.53,0.57,2.26,-0.98,-0.98,9.00,-29.00,6.00
unknown,0.66,-0.53,0.56,2.08,0.24,-0.49,7.00,-28.00,3.00
unknown,0.67,-0.53,0.56,-0.67,1.46,-0.92,10.00,-29.00,4.00
unknown,0.67,-0.51,0.55,0.24,1.34,-0.55,9.00,-29.00,3.00
unknown,0.66,-0.52,0.54,-0.24,0.18,0.00,8.00,-26.00,0.00
unknown,0.68,-0.52,0.55,1.22,0.55,1.04,9.00,-28.00,2.00
unknown,0.68,-0.52,0.56,-1.04,0.31,-2.62,9.00,-29.00,1.00
unknown,0.69,-0.48,0.53,-2.56,-0.06,-2.38,9.00,-27.00,6.00
unknown,0.68,-0.53,0.58,0.85,0.12,2.44,8.00,-29.00,6.00
unknown,0.68,-0.52,0.56,0.37,0.85,0.12,9.00,-28.00,6.00
unknown,0.67,-0.53,0.56,1.71,-0.73,-1.46,9.00,-31.00,5.00
unknown,0.67,-0.51,0.55,-0.79,-0.92,-3.30,8.00,-27.00,3.00
unknown,0.68,-0.52,0.55,0.43,0.06,-2.32,10.00,-29.00,2.00
unknown,0.67,-0.54,0.56,-1.22,1.10,2.26,9.00,-29.00,5.00
unknown,0.66,-0.53,0.54,-1.89,0.06,-0.24,8.00,-29.00,6.00
unknown,0.66,-0.55,0.55,1.22,0.49,-1.89,9.00,-30.00,1.00
unknown,0.68,-0.50,0.54,0.37,2.69,1.53,9.00,-28.00,9.00
unknown,0.67,-0.54,0.54,-0.92,-0.85,-1.04,8.00,-27.00,5.00
unknown,0.67,-0.53,0.55,-0.85,-0.31,-0.73,10.00,-29.00,3.00
unknown,0.68,-0.54,0.54,-1.77,0.61,-0.92,9.00,-29.00,7.00
unknown,0.68,-0.51,0.54,-0.61,0.92,2.01,9.00,-30.00,7.00
unknown,0.69,-0.52,0.53,0.92,-0.67,-1.53,9.00,-28.00,8.00
unknown,0.69,-0.50,0.53,-2.01,1.04,0.79,10.00,-29.00,6.00
unknown,0.68,-0.52,0.53,1.34,0.73,1.34,9.00,-29.00,5.00
unknown,0.69,-0.50,0.54,-0.61,-1.04,-0.31,8.00,-28.00,0.00
unknown,0.68,-0.52,0.53,0.18,-0.55,-0.79,9.00,-26.00,5.00
unknown,0.69,-0.53,0.54,2.26,0.43,1.40,9.00,-27.00,9.00
unknown,0.68,-0.52,0.54,-0.18,0.00,-0.06,8.00,-29.00,0.00
unknown,0.68,-0.53,0.54,-0.79,-0.06,-0.61,9.00,-28.00,6.00
unknown,0.68,-0.51,0.53,1.22,0.06,0.43,9.00,-27.00,8.00
unknown,0.68,-0.53,0.52,0.12,0.00,-0.61,9.00,-30.00,5.00
unknown,0.68,-0.51,0.52,-0.85,0.55,-1.04,8.00,-29.00,4.00
unknown,0.68,-0.54,0.53,0.73,0.55,0.98,9.00,-29.00,2.00
unknown,0.68,-0.52,0.52,-0.24,0.61,0.06,9.00,-28.00,5.00
unknown,0.69,-0.53,0.54,-0.06,0.18,0.18,10.00,-27.00,5.00
unknown,0.68,-0.53,0.54,-0.37,0.18,0.43,9.00,-30.00,5.00
unknown,0.68,-0.52,0.54,-0.43,0.24,0.18,8.00,-28.00,5.00
unknown,0.68,-0.52,0.53,-0.37,-0.12,-0.67,13.00,-27.00,1.00
unknown,0.68,-0.54,0.53,1.28,0.55,0.49,11.00,-28.00,2.00
unknown,0.68,-0.50,0.52,-0.43,-0.18,-0.55,9.00,-30.00,4.00
unknown,0.69,-0.54,0.53,-0.06,0.00,0.06,9.00,-29.00,6.00
unknown,0.69,-0.53,0.52,2.81,0.00,2.56,8.00,-28.00,2.00
unknown,0.69,-0.54,0.53,0.49,1.04,0.61,9.00,-29.00,3.00
unknown,0.68,-0.52,0.52,0.61,0.73,1.22,7.00,-28.00,1.00
unknown,0.68,-0.52,0.52,-0.73,-0.18,-0.79,10.00,-29.00,9.00
unknown,0.68,-0.52,0.53,0.92,0.31,-0.12,9.00,-27.00,5.00
unknown,0.69,-0.53,0.53,-0.31,-0.61,0.37,9.00,-32.00,6.00
unknown,0.68,-0.53,0.53,0.49,0.06,0.00,9.00,-31.00,4.00
unknown,0.69,-0.51,0.53,0.12,1.16,-0.12,9.00,-25.00,4.00
unknown,0.68,-0.52,0.52,0.24,0.31,-0.24,9.00,-28.00,2.00
unknown,0.68,-0.54,0.53,-0.12,-0.18,-0.31,9.00,-26.00,10.00
unknown,0.68,-0.53,0.53,0.61,-0.18,-0.49,8.00,-29.00,8.00
unknown,0.68,-0.52,0.52,0.12,-0.18,-0.73,8.00,-29.00,5.00
unknown,0.68,-0.54,0.53,-0.92,-0.24,-1.71,9.00,-29.00,7.00
unknown,0.68,-0.54,0.53,0.24,-0.06,0.18,10.00,-29.00,6.00
unknown,0.68,-0.52,0.53,1.59,0.49,1.22,9.00,-28.00,4.00
unknown,0.68,-0.54,0.53,0.43,0.85,0.37,9.00,-28.00,6.00
unknown,0.68,-0.52,0.53,0.55,0.37,0.43,10.00,-28.00,3.00
unknown,0.68,-0.53,0.52,-0.79,-0.06,-0.55,10.00,-27.00,1.00
unknown,0.68,-0.52,0.52,0.00,-0.24,-1.04,9.00,-28.00,3.00
unknown,0.67,-0.54,0.52,-0.73,0.06,-0.12,10.00,-27.00,5.00
unknown,0.68,-0.52,0.52,-0.73,-0.18,-1.16,10.00,-29.00,3.00
unknown,0.68,-0.53,0.53,-0.06,0.12,0.18,9.00,-27.00,6.00
unknown,0.68,-0.52,0.53,0.43,0.37,0.85,11.00,-28.00,4.00
unknown,0.68,-0.50,0.53,1.28,-0.31,0.98,8.00,-28.00,6.00
unknown,0.67,-0.52,0.50,2.01,0.79,1.04,10.00,-29.00,5.00
unknown,0.69,-0.54,0.52,0.79,-0.31,0.00,6.00,-28.00,4.00
unknown,0.69,-0.52,0.52,-0.24,0.61,0.55,11.00,-28.00,4.00
unknown,0.67,-0.54,0.53,0.61,0.55,0.85,9.00,-29.00,4.00
unknown,0.68,-0.53,0.53,-0.79,-0.24,-1.22,7.00,-28.00,6.00
unknown,0.68,-0.53,0.53,0.00,0.24,-0.73,8.00,-28.00,4.00
unknown,0.68,-0.53,0.54,-1.59,-1.59,-1.28,8.00,-28.00,3.00
unknown,0.67,-0.53,0.53,-3.72,-4.15,-3.66,5.00,-27.00,3.00
unknown,0.41,-0.49,0.48,-35.83,-80.44,-108.83,6.00,-23.00,5.00
unknown,-0.02,-0.54,0.69,0.49,-8.48,-25.76,1.00,-5.00,18.00
unknown,-0.25,-0.52,0.61,-8.91,-9.09,-30.46,2.00,0.00,20.00
unknown,-0.22,-0.57,0.67,14.83,11.60,21.06,2.00,1.00,18.00
unknown,-0.25,-0.58,0.51,12.94,-34.30,-47.06,2.00,0.00,19.00
unknown,-0.57,-0.73,0.59,40.53,-8.61,3.85,-3.00,15.00,13.00
unknown,-0.49,-0.79,0.42,-26.31,4.15,8.73,-7.00,15.00,12.00
unknown,-0.45,-0.73,0.42,-22.34,0.85,-6.47,-10.00,10.00,13.00
unknown,-0.38,-0.53,0.71,-78.06,41.14,-3.78,4.00,5.00,17.00
unknown,-0.32,-0.49,0.84,-19.53,-46.08,-27.65,10.00,1.00,18.00
unknown,-0.56,-0.36,0.81,-0.67,-2.99,-4.88,19.00,11.00,17.00
unknown,-0.64,-0.21,0.66,-102.36,-48.34,32.23,27.00,18.00,14.00
unknown,-0.80,0.32,0.70,-2.44,-58.17,-4.21,46.00,31.00,0.00
unknown,-0.75,0.09,0.65,-4.15,-10.62,-5.43,46.00,29.00,3.00
unknown,-0.70,0.18,0.64,-7.51,1.40,-9.52,46.00,27.00,0.00
unknown,-0.77,0.26,0.62,-4.58,5.68,1.53,49.00,28.00,-2.00
unknown,-0.72,0.17,0.74,0.06,3.85,-0.98,48.00,28.00,0.00
unknown,-0.74,0.11,0.68,4.82,2.20,2.81,48.00,28.00,5.00
unknown,-0.72,0.06,0.69,1.04,0.06,-6.53,45.00,30.00,-1.00
unknown,-0.73,0.11,0.74,0.37,14.34,-2.75,48.00,28.00,0.00
unknown,-0.57,0.07,0.81,11.35,37.54,9.16,47.00,21.00,11.00
unknown,-0.49,0.06,0.91,-3.97,-11.90,-11.90,43.00,20.00,9.00
unknown,-0.55,0.09,0.88,-3.85,-6.77,4.09,45.00,19.00,10.00
unknown,-0.60,0.27,0.70,-13.00,-18.19,-3.60,46.00,20.00,4.00
unknown,-0.77,0.23,0.52,14.89,6.16,-16.36,47.00,27.00,0.00
unknown,-0.83,0.19,0.50,-21.36,23.50,40.47,48.00,28.00,0.00
unknown,-0.55,0.22,0.57,-109.44,38.15,-10.68,47.00,29.00,1.00
unknown,-0.53,0.56,0.70,-18.07,12.51,-7.32,56.00,26.00,-7.00
unknown,-0.51,0.49,0.65,-1.95,0.67,-6.16,55.00,25.00,-10.00
