Posture,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z
sitting,0.97,0.20,0.15,-0.31,0.24,-0.12,20.00,-41.00,-5.00
sitting,0.96,0.20,0.14,-0.24,-0.61,-0.24,17.00,-41.00,-5.00
sitting,0.96,0.20,0.14,-0.18,-0.49,-0.06,21.00,-42.00,-7.00
sitting,0.96,0.20,0.14,0.18,0.67,-0.37,20.00,-41.00,-5.00
sitting,0.96,0.21,0.15,0.18,-0.37,0.00,21.00,-42.00,0.00
sitting,0.96,0.19,0.15,0.31,0.98,-1.22,19.00,-41.00,-7.00
sitting,0.96,0.20,0.14,0.24,1.16,-0.12,19.00,-40.00,-3.00
sitting,0.97,0.21,0.15,0.00,0.31,-0.24,19.00,-40.00,-7.00
sitting,0.96,0.21,0.15,0.79,0.55,-1.28,19.00,-40.00,-3.00
sitting,0.96,0.20,0.15,0.12,-0.12,0.12,20.00,-41.00,-7.00
sitting,0.96,0.21,0.14,-0.18,-0.18,0.00,20.00,-41.00,-4.00
sitting,0.97,0.20,0.14,-0.24,0.00,0.00,19.00,-41.00,-8.00
sitting,0.97,0.20,0.14,0.18,-0.06,-0.12,20.00,-41.00,-3.00
sitting,0.96,0.21,0.15,0.79,-0.12,-0.79,20.00,-38.00,-4.00
sitting,0.96,0.20,0.14,0.37,-0.24,0.24,23.00,-41.00,-6.00
sitting,0.96,0.20,0.14,0.00,0.00,0.18,19.00,-41.00,-7.00
sitting,0.96,0.20,0.15,-0.06,-0.18,-0.12,18.00,-40.00,-5.00
sitting,0.96,0.20,0.15,0.55,0.12,-0.79,21.00,-42.00,-7.00
sitting,0.96,0.21,0.15,0.37,-0.31,-0.49,21.00,-38.00,-2.00
sitting,0.96,0.20,0.15,0.24,0.12,-0.67,19.00,-42.00,-8.00
sitting,0.96,0.21,0.15,0.06,0.06,0.06,21.00,-39.00,-9.00
sitting,0.96,0.21,0.15,0.24,0.18,-0.18,21.00,-41.00,-1.00
sitting,0.96,0.20,0.15,0.43,0.18,-0.43,20.00,-42.00,-8.00
sitting,0.96,0.20,0.15,-0.31,0.12,-0.06,21.00,-41.00,-3.00
sitting,0.96,0.20,0.14,0.55,0.43,-0.37,20.00,-41.00,-5.00
sitting,0.97,0.21,0.14,-0.24,0.18,-0.24,23.00,-40.00,-7.00
sitting,0.96,0.20,0.14,0.06,1.71,0.43,21.00,-40.00,-9.00
sitting,0.96,0.18,0.18,0.98,5.00,-7.45,18.00,-41.00,-3.00
sitting,0.97,0.20,0.14,0.12,-0.49,1.53,19.00,-40.00,-5.00
sitting,0.97,0.19,0.14,0.43,-1.10,1.77,17.00,-42.00,-3.00
sitting,0.96,0.22,0.14,-0.67,-1.89,1.34,21.00,-40.00,-8.00
sitting,0.96,0.20,0.15,0.12,-1.40,0.18,19.00,-41.00,-5.00
sitting,0.96,0.21,0.15,0.18,1.10,-0.12,21.00,-41.00,-6.00
sitting,0.96,0.21,0.16,-0.61,-2.38,0.43,19.00,-41.00,-3.00
sitting,0.96,0.22,0.15,-0.24,0.37,-0.43,21.00,-40.00,-8.00
sitting,0.96,0.21,0.16,0.49,1.77,0.85,19.00,-41.00,-4.00
sitting,0.96,0.21,0.14,-0.12,1.95,0.31,21.00,-42.00,-7.00
sitting,0.96,0.21,0.15,-0.12,-1.46,-0.92,21.00,-42.00,-2.00
sitting,0.96,0.22,0.15,0.67,-0.49,0.31,21.00,-40.00,-1.00
sitting,0.96,0.21,0.15,-0.61,0.06,0.37,19.00,-40.00,-9.00
sitting,0.96,0.19,0.15,-0.79,-0.18,-7.20,19.00,-39.00,-4.00
sitting,0.97,0.24,0.15,0.24,0.61,-5.43,20.00,-40.00,-11.00
sitting,0.98,0.13,0.13,0.73,3.05,-6.71,17.00,-43.00,-7.00
sitting,1.02,0.02,0.04,-1.16,13.12,-12.08,13.00,-39.00,-8.00
sitting,1.00,0.03,0.08,0.43,0.18,-0.06,15.00,-43.00,-13.00
sitting,0.99,0.05,0.09,-0.79,-1.04,0.43,16.00,-43.00,-6.00
sitting,0.99,0.06,0.09,-0.31,-0.79,0.06,14.00,-43.00,-7.00
sitting,0.99,0.05,0.09,0.43,-0.12,0.12,13.00,-42.00,-9.00
sitting,0.99,0.06,0.09,-0.12,-0.18,0.43,15.00,-42.00,-7.00
sitting,0.99,0.05,0.09,0.61,2.32,0.49,15.00,-42.00,-8.00
sitting,1.00,0.05,0.08,1.10,1.22,-1.77,15.00,-41.00,-8.00
sitting,0.99,0.05,0.08,0.18,0.55,-0.61,15.00,-42.00,-11.00
sitting,0.99,0.05,0.09,0.37,1.16,-1.46,13.00,-42.00,-7.00
sitting,0.99,0.05,0.08,0.67,0.92,1.22,13.00,-43.00,-8.00
sitting,0.99,0.05,0.08,-0.61,-0.73,1.04,15.00,-42.00,-10.00
sitting,1.00,0.07,0.06,-0.67,-2.32,1.89,14.00,-43.00,-6.00
sitting,0.99,0.07,0.08,0.67,0.79,0.12,13.00,-42.00,-4.00
sitting,0.99,0.07,0.07,0.98,3.72,2.56,16.00,-42.00,-10.00
sitting,0.99,0.07,0.09,-0.12,0.12,0.61,14.00,-43.00,-8.00
sitting,0.99,0.08,0.09,0.43,-0.98,-0.37,13.00,-43.00,-11.00
sitting,0.99,0.08,0.08,0.06,-0.24,1.10,15.00,-45.00,-6.00
sitting,0.99,0.08,0.08,0.55,0.85,0.06,15.00,-45.00,-12.00
sitting,0.99,0.08,0.08,-0.24,-0.85,-1.53,16.00,-44.00,-7.00
sitting,0.99,0.07,0.08,0.24,1.10,-0.67,15.00,-42.00,-14.00
sitting,0.99,0.07,0.09,5.31,2.62,-4.15,13.00,-42.00,-9.00
sitting,1.00,0.03,0.07,0.06,-4.33,1.89,14.00,-42.00,-8.00
sitting,0.99,0.08,0.08,-0.18,2.56,4.03,14.00,-44.00,-9.00
sitting,0.99,0.09,0.08,-1.22,-0.18,-1.04,15.00,-43.00,-9.00
sitting,0.99,0.09,0.07,0.85,-0.37,4.82,16.00,-43.00,-10.00
sitting,0.99,0.11,0.09,-3.36,-1.89,5.68,16.00,-41.00,-7.00
sitting,0.99,0.09,0.09,-0.92,-1.40,0.67,16.00,-42.00,-9.00
sitting,0.99,0.08,0.09,-1.04,-0.55,-0.31,15.00,-44.00,-4.00
sitting,0.99,0.08,0.08,0.24,0.06,-0.79,14.00,-45.00,-12.00
sitting,0.99,0.09,0.09,0.00,0.55,-0.55,14.00,-42.00,-8.00
sitting,0.99,0.09,0.09,-0.37,-0.49,0.18,17.00,-43.00,-14.00
sitting,0.99,0.07,0.09,0.43,0.67,-0.49,15.00,-42.00,-14.00
sitting,0.99,0.08,0.09,0.06,-0.55,-1.04,17.00,-43.00,-6.00
sitting,0.99,0.09,0.08,0.43,0.37,-1.04,14.00,-40.00,-11.00
sitting,0.99,0.08,0.09,-0.85,0.31,-0.18,15.00,-44.00,-10.00
sitting,0.99,0.08,0.08,-0.06,-0.24,-0.06,17.00,-42.00,-6.00
sitting,0.99,0.09,0.09,0.43,1.28,0.49,16.00,-45.00,-6.00
sitting,0.99,0.08,0.08,-0.73,-0.85,0.00,14.00,-42.00,-9.00
sitting,0.99,0.09,0.08,-0.12,-0.61,-0.24,14.00,-42.00,-7.00
sitting,0.99,0.08,0.09,0.00,-0.24,-0.85,16.00,-42.00,-8.00
sitting,0.99,0.08,0.09,-0.31,0.18,0.37,15.00,-44.00,-7.00
sitting,0.99,0.08,0.09,0.61,0.49,-0.73,14.00,-43.00,-13.00
sitting,0.99,0.09,0.10,1.46,0.55,-2.44,16.00,-44.00,-8.00
sitting,0.99,0.09,0.10,-0.31,-0.31,0.18,16.00,-42.00,-3.00
sitting,0.99,0.09,0.10,0.43,0.37,-1.10,15.00,-42.00,-8.00
sitting,0.99,0.09,0.09,0.67,0.67,-0.98,17.00,-42.00,-5.00
sitting,0.99,0.08,0.10,0.43,0.49,-0.79,15.00,-42.00,-8.00
sitting,0.99,0.08,0.09,0.43,0.24,-1.04,16.00,-42.00,-8.00
sitting,0.99,0.09,0.10,-0.92,-0.43,2.01,15.00,-40.00,-7.00
sitting,0.99,0.09,0.10,-0.43,-0.24,0.00,15.00,-43.00,-8.00
sitting,0.99,0.07,0.09,-0.18,-0.49,0.00,16.00,-42.00,-7.00
sitting,0.99,0.09,0.09,-0.18,0.31,0.55,15.00,-43.00,-7.00
sitting,0.99,0.09,0.09,-0.24,0.37,0.49,15.00,-43.00,-8.00
sitting,0.99,0.09,0.10,0.12,-0.43,-0.43,16.00,-42.00,-8.00
sitting,0.99,0.09,0.10,-0.85,-0.73,1.10,16.00,-41.00,-5.00
sitting,0.99,0.09,0.10,0.00,-0.18,-0.43,16.00,-42.00,-7.00
sitting,0.99,0.09,0.10,0.06,0.31,-0.12,16.00,-42.00,-5.00
sitting,0.99,0.10,0.10,0.31,-0.37,-0.31,15.00,-42.00,-10.00
sitting,0.99,0.09,0.10,0.43,0.37,-0.31,16.00,-41.00,-8.00
sitting,0.99,0.10,0.10,0.24,0.31,-0.24,19.00,-44.00,-10.00
sitting,0.99,0.09,0.10,0.06,0.12,-0.12,15.00,-42.00,-7.00
sitting,0.99,0.09,0.10,0.31,0.55,-0.31,17.00,-42.00,-5.00
sitting,0.99,0.09,0.10,0.06,-0.24,-0.12,13.00,-43.00,-6.00
sitting,0.99,0.09,0.10,0.06,0.37,0.12,17.00,-42.00,-5.00
sitting,0.99,0.10,0.10,0.49,0.18,-1.53,17.00,-43.00,-11.00
sitting,0.99,0.10,0.10,-0.37,-0.37,-0.12,16.00,-41.00,-7.00
sitting,0.99,0.09,0.10,0.00,-0.18,-0.06,17.00,-43.00,-10.00
sitting,0.99,0.10,0.10,-0.18,0.37,-0.98,15.00,-43.00,-6.00
sitting,0.99,0.10,0.10,-0.12,-0.18,-0.49,18.00,-40.00,-6.00
sitting,0.99,0.10,0.11,-0.49,-0.79,0.61,16.00,-40.00,-8.00
sitting,0.99,0.10,0.11,-0.12,0.31,-0.06,15.00,-40.00,-5.00
sitting,0.99,0.10,0.11,-0.18,-0.18,-0.12,15.00,-43.00,-6.00
sitting,0.99,0.10,0.11,0.06,0.37,-0.24,17.00,-42.00,-5.00
sitting,0.99,0.10,0.10,-0.06,0.43,0.61,15.00,-43.00,-3.00
sitting,0.99,0.10,0.10,0.43,1.10,-0.06,16.00,-42.00,-6.00
sitting,0.99,0.10,0.10,0.12,-0.37,-0.43,16.00,-41.00,-5.00
sitting,0.99,0.10,0.11,0.31,0.00,-1.28,16.00,-44.00,-7.00
sitting,0.99,0.11,0.10,-0.31,0.24,0.31,15.00,-42.00,-8.00
sitting,0.99,0.10,0.11,0.00,0.06,-0.37,16.00,-43.00,-9.00
sitting,0.99,0.11,0.11,-0.67,-0.61,0.49,16.00,-43.00,-6.00
sitting,0.99,0.11,0.11,0.12,-0.06,-0.24,16.00,-40.00,-7.00
sitting,0.99,0.11,0.11,-0.24,-0.31,-0.12,18.00,-42.00,-8.00
sitting,0.99,0.12,0.10,0.92,3.42,0.31,17.00,-42.00,-8.00
sitting,0.99,0.09,0.11,-1.16,-0.85,3.11,17.00,-42.00,-9.00
sitting,0.98,0.13,0.11,0.18,0.37,0.18,17.00,-38.00,-7.00
sitting,0.98,0.12,0.10,0.67,1.40,0.49,15.00,-42.00,-12.00
sitting,0.99,0.12,0.11,0.06,-0.06,-0.24,18.00,-40.00,-9.00
sitting,0.98,0.13,0.10,-0.49,-2.69,-0.31,18.00,-42.00,-7.00
sitting,0.98,0.12,0.14,-0.12,0.24,-0.06,17.00,-39.00,-7.00
sitting,0.98,0.11,0.13,-0.18,0.00,0.85,16.00,-42.00,-7.00
sitting,0.98,0.12,0.12,0.00,0.12,0.98,17.00,-42.00,-1.00
sitting,0.98,0.12,0.13,-0.18,0.12,-0.37,18.00,-38.00,-7.00
sitting,0.98,0.12,0.12,0.06,-0.37,-0.85,17.00,-43.00,-8.00
sitting,0.98,0.12,0.13,-0.49,-0.12,0.67,19.00,-41.00,-8.00
sitting,0.98,0.13,0.13,-0.55,-0.24,1.16,20.00,-41.00,-7.00
sitting,0.98,0.13,0.13,0.06,-0.24,-0.49,18.00,-41.00,-5.00
sitting,0.98,0.13,0.13,0.18,0.18,0.00,19.00,-42.00,-9.00
sitting,0.98,0.13,0.13,-0.37,-0.06,0.31,17.00,-38.00,-7.00
sitting,0.98,0.12,0.13,0.31,0.43,-0.37,20.00,-43.00,-7.00
sitting,0.98,0.13,0.13,0.00,0.37,0.12,17.00,-41.00,-6.00
sitting,0.98,0.13,0.13,0.24,0.18,-0.12,17.00,-43.00,-8.00
sitting,0.98,0.13,0.13,0.37,0.79,-0.73,17.00,-43.00,-5.00
sitting,0.98,0.13,0.13,-0.37,-0.12,-0.24,17.00,-40.00,-5.00
sitting,0.98,0.13,0.13,0.00,0.55,-0.12,17.00,-41.00,-6.00
sitting,0.98,0.13,0.13,-0.67,-0.43,-0.06,19.00,-41.00,-6.00
sitting,0.98,0.14,0.13,-0.24,-0.06,0.61,16.00,-42.00,-3.00
sitting,0.98,0.13,0.13,-0.12,-0.06,0.12,17.00,-41.00,-5.00
sitting,0.98,0.13,0.13,-0.49,0.00,0.24,17.00,-42.00,-6.00
sitting,0.98,0.13,0.13,0.18,0.55,-0.24,17.00,-39.00,-9.00
sitting,0.98,0.13,0.13,0.24,0.31,-0.55,19.00,-40.00,-1.00
sitting,0.98,0.13,0.13,0.18,0.06,-0.55,17.00,-41.00,-8.00
sitting,0.98,0.13,0.13,-0.43,-0.18,0.55,17.00,-39.00,-8.00
sitting,0.98,0.13,0.13,0.43,0.43,-0.67,18.00,-44.00,-10.00
sitting,0.98,0.13,0.13,-0.24,-0.31,-0.06,19.00,-41.00,-6.00
sitting,0.98,0.13,0.13,0.18,-0.06,0.06,18.00,-40.00,-6.00
sitting,0.98,0.14,0.14,-0.31,-0.37,0.85,16.00,-42.00,-8.00
sitting,0.98,0.13,0.13,0.37,0.12,-0.98,21.00,-41.00,-6.00
sitting,0.98,0.13,0.13,0.00,-0.06,-0.06,18.00,-42.00,-10.00
sitting,0.98,0.13,0.13,-0.06,0.12,-0.24,15.00,-44.00,-6.00
sitting,0.98,0.13,0.13,0.24,0.31,-0.24,17.00,-42.00,-5.00
sitting,0.98,0.13,0.13,0.31,0.73,-0.43,18.00,-39.00,-3.00
sitting,0.98,0.13,0.13,0.18,0.18,-0.37,19.00,-40.00,-7.00
